Roaster,Product Name,Origin,Process,Roast Level,Format,Weight (g),Price (Toman),Price / 100g,Specialty Score,In Stock?,Categories,Product URL,Description
Farda Roastery,قهوه برزیل فاین کاپ (عربیکا),Brazil,Washed,,Whole bean,10000.0,15000000,150000.0,,False,تجاری; تک خاستگاه; عربیکا,https://fardaroastery.ir/product/%d9%82%d9%87%d9%88%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d9%81%d8%a7%db%8c%d9%86-%da%a9%d8%a7%d9%be-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,قهوه برزیل فاین کاپ یکی از پرطرفدارترین قهوه‌های دنیا است که با طعم یادهای آجیلی، شکلاتی، و اسیدیته ملایم شناخته می‌شود. این قهوه بدنه‌ای متوسط دارد که آن را برای تهیه اسپرسو و قهوه‌های دمی مانند کمکس و وی۶۰ مناسب می‌کند. ویژگی اصلی این قهوه، پایان نرم و متعادل آن است که تجربه‌ای دلپذیر برای مصرف‌کنندگان فراهم می‌آورد. ایده‌آل برای افرادی که به دنبال یک قهوه همه‌پسند با طعم‌های کلاسیک هستند.   قهو
Farda Roastery,قهوه برزیل ریو‌ (عربیکا),Brazil,Washed,Medium,Whole bean,10000.0,11100000,111000.0,,False,تجاری; تک خاستگاه; عربیکا,https://fardaroastery.ir/product/%d9%82%d9%87%d9%88%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d8%b1%db%8c%d9%88-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,قهوه برزیل ریو با طعم یادهای آجیلی، زمینی، و اندکی تلخ، گزینه‌ای مناسب برای طرفداران قهوه‌های با بدنه سنگین و طعم‌های عمیق است. این قهوه عمدتاً در ترکیب با قهوه‌های دیگر استفاده می‌شود تا پروفایل قوی‌تری ایجاد کند. مناسب برای تهیه اسپرسوهای قوی، و قهوه‌های شیرین‌شده با شیر یا شکر. این قهوه حس غنی و قوی از طعم را به شما هدیه می‌دهد.   قهوه برزیل ریو با طعم‌یادهای خاکی و ادویه‌ای، بدنه قوی و تلخی پا
Farda Roastery,قهوه اتیوپی گوجی (عربیکا),Ethiopia,Natural,Medium,Whole bean,200.0,1600000,800000.0,,True,100 % عربیکا; اسپشیالیتی(امتیاز ۸۰+); تک خاستگاه,https://fardaroastery.ir/product/%d9%82%d9%87%d9%88%d9%87-%d8%a7%d8%aa%db%8c%d9%88%d9%be%db%8c-%da%af%d9%88%d8%ac%db%8c-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,قهوه اتیوپی گوجی یکی از قهوه‌های تخصصی باکیفیت و دست‌چین شده است که به خاطر طعم یادهای گلی، میوه‌ای، و مرکباتی مشهور است. این قهوه با اسیدیته بالا و بدنه‌ای سبک تا متوسط، بهترین انتخاب برای تهیه قهوه‌های دمی مانند ایروپرس، کمکس، و وی۶۰ است. ایده‌آل برای عاشقان قهوه‌های با طعم‌های روشن و پیچیده که به دنبال یک تجربه طعمی منحصر به فرد هستند.   اتیوپی گوجی قهوه اتیوپی گوجی، شاهکار طعم‌یادهای گلی و میو
Farda Roastery,قهوه کلمبیا سوپریمو (عربیکا),Colombia,Washed,Medium,Whole bean,10000.0,18700000,187000.0,,True,تجاری; تک خاستگاه; عربیکا,https://fardaroastery.ir/product/%d9%82%d9%87%d9%88%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-%d8%b3%d9%88%d9%be%d8%b1%db%8c%d9%85%d9%88-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,قهوه کلمبیا سوپریمو اسکرین 18 یکی از قهوه‌های مرغوب جهان با طعم یادهای کاراملی، شکلاتی، و اندکی میوه‌ای است. این قهوه با اسیدیته ملایم و بدنه متعادل، گزینه‌ای همه‌کاره برای تهیه انواع روش‌های دم‌آوری از فرنچ پرس و اسپرسو تا قهوه‌های دمی است. دانه‌های سوپریمو با اندازه درشت (اسکرین ۱۸) تضمین‌کننده کیفیت بالا و طعم متعادل این محصول هستند. مناسب برای افرادی که به دنبال یک قهوه با طعم‌های کلاسیک اما م
Farda Roastery,قهوه اوگاندا (روبوستا),Uganda,Natural,,Whole bean,10000.0,7500000,75000.0,,False,تجاری; تک خاستگاه; روبوستا,https://fardaroastery.ir/product/%d9%82%d9%87%d9%88%d9%87-%d8%a7%d9%88%da%af%d8%a7%d9%86%d8%af%d8%a7-%d8%b1%d9%88%d8%a8%d9%88%d8%b3%d8%aa%d8%a7/,قهوه ربوستا اوگاندا یکی از انتخاب‌های محبوب برای ایجاد بدنه قوی و کافئین بالا در ترکیبات اسپرسو است. این قهوه با طعم یادهای زمینی، تلخ و چوبی شناخته می‌شود و حسی عمیق و ماندگار به نوشیدنی شما می‌بخشد. مناسب برای افرادی که قهوه‌های قوی و غنی را ترجیح می‌دهند. این قهوه همچنین برای تهیه قهوه‌های ترکیبی ایده‌آل است و به دلیل اسیدیته پایین، یک پایه محکم برای اسپرسوهای قوی و قهوه‌های شیرین‌شده محسوب می‌
Erido Coffee,قهوه تخصصی %100 عربیکا (اتیوپی-سیدامو) 250 گرمی,Ethiopia,,Medium,Whole bean,250.0,504000,201600.0,,False,خرید قهوه 250 گرمی; خرید قهوه تخصصی (قهوه اسپشیالیتی); قهوه عمده,https://eridocoffee.com/shop/coffee/250gr-coffee/%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%d8%a7%d8%aa%db%8c%d9%88%d9%be%db%8c-%d8%b3%db%8c%d8%af%d8%a7%d9%85%d9%88/,قهوه تخصصی %100 عربیکا (اتیوپی-سیدامو) 250 گرمی، با طعم‌های منحصر به فرد و ترکیب بی‌نظیری از ویژگی‌های مختلف، یک تجربه قهوه‌ای خاص را برای شما فراهم می‌آورد.  خرید قهوه تخصصی  از دانه‌های عربیکا با کیفیت بالا که از مناطق مختلف اتیوپی تهیه شده، به شما این امکان را می‌دهد تا از طعمی دلپذیر و متمایز لذت ببرید. این دانه‌ها به دلیل شرایط خاص آب و هوایی و خاک‌های حاصلخیز این مناطق، طعم و ویژگی‌های بی‌نظ
Erido Coffee,قهوه تخصصی %100 عربیکا (کنیا) 250 گرمی,Kenya,,Medium,Whole bean,250.0,409500,163800.0,,False,خرید قهوه 250 گرمی; خرید قهوه تخصصی (قهوه اسپشیالیتی),https://eridocoffee.com/shop/coffee/250gr-coffee/kenya-250gr-specialty-coffee/,قهوه تخصصی %100 عربیکا (کنیا) 250 گرمی تجربه‌ای متفاوت از طعم و عطر قهوه تخصصی را برای شما به ارمغان می‌آورد. با  خرید قهوه تخصصی  از دانه‌های عربیکا خالص، طعم‌های خاص و پیچیده‌ای از آلوبخارا و شکلات را تجربه خواهید کرد. ترشی این قهوه نسبتاً زیاد است، در حالی که تلخی آن کم بوده و شیرینی دلپذیری در هر جرعه احساس خواهید کرد. این قهوه با دقت و تجربه فراوان در فرآیند برشته‌کاری تهیه شده است تا تمام وی
Erido Coffee,قهوه تخصصی %100 عربیکا (اتیوپی-یرگاشف) 250 گرمی,Ethiopia,,Medium,Whole bean,250.0,700000,280000.0,,False,خرید قهوه 250 گرمی; خرید قهوه تخصصی (قهوه اسپشیالیتی),https://eridocoffee.com/shop/coffee/250gr-coffee/ethiopia-250gr-specialty-coffee/,قهوه تخصصی %100 عربیکا (اتیوپی-یرگاشف) 250 گرمی، با طعم‌های منحصر به فرد و ترکیب بی‌نظیری از ویژگی‌های مختلف، یک تجربه قهوه‌ای خاص را برای شما فراهم می‌آورد.  خرید قهوه تخصصی  از دانه‌های عربیکا با کیفیت بالا که از مناطق مختلف اتیوپی تهیه شده، به شما این امکان را می‌دهد تا از طعمی دلپذیر و متمایز لذت ببرید. این دانه‌ها به دلیل شرایط خاص آب و هوایی و خاک‌های حاصلخیز این مناطق، طعم و ویژگی‌های بی‌نظ
Houfer Coffee,قهوه اسپشیالیتی ال سالوادور (El Salvador Specialty Coffee) 250گرم,El Salvador,,,,250.0,1250000,500000.0,,False,تمامی محصولات; قهوه اسپشیالیتی (Specialty),https://houfercoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a7%d8%b3%d9%be%d8%b4%db%8c%d8%a7%d9%84%db%8c%d8%aa%db%8c-%d8%a7%d9%84-%d8%b3%d8%a7%d9%84%d9%88%d8%a7%d8%af%d9%88%d8%b1-el-salvador-specialty-coffee-150%da%af%d8%b1%d9%85/,"Specialty Coffee 
  
 THE GOOD MOOD 
 نیک آن است که نیک به پایان رسد 
  هر روز با سرعت می‌گذرد، اما آن‌چه در پایان می‌ماند، لحظه‌ای است برای آرامش و بازگشت به خود.  
 در هوفر، ما قهوه‌ای ارائه می‌دهیم که برای همین لحظه ساخته شده—گرم، دقیق، متعادل.  
 ما به دقت در انتخاب دانه، هنر در رُست و احترام به تجربه نوشیدن باور داریم.  
 قهوه‌ی هوفر همراهی است برای پایان روزهایی شلوغ و آغاز لحظه‌هایی شخصی‌تر"
Houfer Coffee,قهوه اسپشیالیتی کلمبیا ( Colombia Specialty Coffee Huila Acevedo) 150گرم,Colombia,,,,150.0,3200000,2133333.0,,False,تمامی محصولات; قهوه اسپشیالیتی (Specialty),https://houfercoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a7%d8%b3%d9%be%d8%b4%db%8c%d8%a7%d9%84%db%8c%d8%aa%db%8c-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7-colombia-specialty-coffee-huila-acevedo-150%da%af%d8%b1%d9%85/,"Specialty Coffee 
 قهوه هوفر اسپشیالیتی کلمبیا 
 THE GOOD MOOD 
 نیک آن است که نیک به پایان رسد 
  قهوه با طعم و عطر خود، ما را به یاد این می‌اندازد که زندگی زیباست و باید از لحظه حال لذت برد.  
  به خودمان عشق بورزیم.  
  قهوه نوشیدنی‌ای است که می‌تواند قلب‌های ما را بیشتر از همیشه به هم نزدیک کند.   
  قهوه می‌تواند لحظات خوب زندگی را زیباتر کند.  
   
درباره هوفر 
  
  
محصولات ما 
  
  
 چرا ق"
Houfer Coffee,Brazil Single Origin (قهوه تک خاستگاه برزیل),Brazil,,,Whole bean,250.0,1650000,660000.0,,True,تمامی محصولات; قهوه تک خاستگاه (Single origin),https://houfercoffee.com/product/brazil-single-origin-%d9%82%d9%87%d9%88%d9%87-%d8%aa%da%a9-%d8%ae%d8%a7%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84/,"قهوه برزیل در دامنه کوه &#8220;fincas&#8221; در ارتفاع ۴۰۰ تا ۱۶۰۰ متری از سطح دریا کشت می شود. بهترین قهوه‌های برزیلی اسیدیته نسبتاً پایینی بهمراه طعم شیرینی از آجیل و شکلات برشته شده دارند. 
قهوه سرادو به طور کلی بادی (تن واری) متوسط رو به بالا، اسیدیته کم، و طعمی کاراملی دارد که در رُست های تیره تر شکلاتی هستند. 
این محصول برای تمامی روش های دم آوری خانگی و اسپرسو پیشنهاد میشود. 
 
  پروفایل طع"
Houfer Coffee,Ethiopia Single Origin (قهوه تک خاستگاه اتیوپی),Ethiopia,,,Whole bean,,1750000,,,True,تمامی محصولات; قهوه تک خاستگاه (Single origin),https://houfercoffee.com/product/ethiopia-single-origin-%d9%82%d9%87%d9%88%d9%87-%d8%aa%da%a9-%d8%ae%d8%a7%d8%b3%d8%aa%da%af%d8%a7%d9%87-%d8%a7%d8%aa%db%8c%d9%88%d9%be%db%8c/,"قهوه هایی از اتیوپی با فراوری شسته شده، بیشتر به بادی(تن واری) قوی و دهان پر کن، طعم شیرین و پیچیده، اسیدیته کم وعطر گل شناخته میشوند. 
 Single Origin 
 قهوه تک خاستگاه اتیوپی 
 برای صدها سال، اتیوپی مبدا کشت گونه هایی از بهترین دانه‌های قهوه ممتاز بوده است. 
 دانه های قهوه با بادی (تن واری)بالا با نام سیدامو ( یا سیداما) که در جنوب این کشور رشد می کنند، طعمی غنی همراه با پیچیدگی زیاد با خود بهمرا"
Houfer Coffee,Colombia Single Origin  (قهوه تک خاستگاه کلمبیا),Colombia,,,Whole bean,,1600000,,,True,تمامی محصولات; قهوه تک خاستگاه (Single origin),https://houfercoffee.com/product/colombia-single-origin-%d9%82%d9%87%d9%88%d9%87-%d8%aa%da%a9-%d8%ae%d8%a7%d8%b3%d8%aa%da%af%d8%a7%d9%87-%da%a9%d9%84%d9%85%d8%a8%db%8c%d8%a7/,"Single Origin 
 قهوه تک خاستگاه کلمبیا 
 طعم منحصر به فرد و عطر قوی، قهوه ی کلمبیا را تبدیل به یکی از نوشیدنی های مورد علاقه ی طرفداران قهوه کرده است. 
 اما چه عاملی این قهوه را تا این حد خاص و مطلوب می کند؟ وقتی ما درباره ی قهوه ای با موقعیت جغرافیایی خاصی صحبت میکنیم، درواقع دیدگاه ما راجع به سنت ها، روش های دم آوری و برشته کاری هست. فرهنگ و تاریخ قهوه برای تمام افراد علاقه مند به قهوه در سرتاسر"
Bunas,قهوه اسپشیالیتی گیشا لاویلا کلمبیا,Colombia,,,Whole bean,250.0,3682000,1472800.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه; قهوه میکرولات,https://bunas.ir/product/gesha-la-villa-colombia/,"نژاد قهوه:  عربیکا 
  گونه:  گیشا 
  خاستگاه قهوه:  مزرعه لاویلا، منطقه بلا ویستا، هویلا، کلمبیا 
  ارتفاع کشت:  1720 متر از سطح دریا 
  میزان برشتگی:  شکلاتی 
  بادی و حس دهانی:  شربتی 
  رایحه:  گل رز و لیمو 
  طعم یاد:  لمون گرس، برگاموت، دمنوش لیمو 
  میزان اسیدیته:  متوسط 
  نمره قهوه نوشی:  86 
  فراوری:  شسته تخمیر شده 
  پیشنهاد می‌شود برای حفظ کیفیت طعم و عطر، قهوه‌ به صورت دانه تهیه شده "
Bunas,قهوه اسپشیالیتی گورو بدسا اتیوپی,Ethiopia,,,Whole bean,250.0,2842000,1136800.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/goro-bedessa/,"قهوه گورو بدسا اتیوپی 
 گورو بدسا یک قهوه دلپذیر از گوجی اتیوپی است، منطقه گوجی به دلیل خاک و اقلیم مناسب خود، طعم‌های بی‌نظیری از میوه، گل و ادویه را به قهوه می‌بخشد. این قهوه با روش طبیعی بی‌هوازی فرآوری می‌شود. در این روش، دانه‌های قهوه در مخازن بدون اکسیژن تخمیر می‌شوند که این امر باعث ایجاد طعم‌های غنی و پیچیده با نت‌های میوه‌ای و شراب‌گونه در قهوه می‌شود. 
 این قهوه دارای مشخصات طعمی بسیار ج"
Bunas,قهوه اسپشیالیتی گیشا اسپیریتس کلمبیا,Colombia,,,Whole bean,250.0,4054000,1621600.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/colombia-gesha-spirits/,"قهوه فول اسپشیالیتی کلمبیا گیشا اسپیریتس (Colombia Gesha Spirits) یکی از   قهوه‌های اسپشیالیتی   و بسیار با کیفیت است که از گونه گیشا (Gesha) به دست می‌آید. گیشا اسپیریتس فقط قهوه نیست؛ بلکه یک میراث و یک شاهکار است. 
 ویژگی‌های قهوه کلمبیا گیشا اسپیریتس 
 فرآیند شستشوی این قهوه، خود نوعی هنر است. تخمیر دوگانه و قرار گرفتن در معرض نور خورشید به همراه پوست نارنگی، به این قهوه هویتی بی‌نظیر می‌بخشد."
Bunas,قهوه اسپشیالیتی تروپیکال بوربن کلمبیا,Colombia,,,Whole bean,250.0,4085000,1634000.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/tropical-bourbon-colombia/,"هر جرعه از قهوه تروپیکال بوربن کلمبیا، شما را به قلب جنگل‌های بارانی کلمبیا می‌برد. طعم شیرین پرتقال و انبه، همراه با اسیدیته دلپذیر لیمو، یک سمفونی میوه‌ای در کامتان ایجاد می‌کند. عطر گل‌های یاسمن و نت‌های ظریف شکلات تلخ، پیچیدگی این قهوه را دوچندان می‌کند. 
 این قهوه با فرآوری طبیعی دقیق همراه با تخمیر هوازی، تمامی ظرافت‌های خود را حفظ کرده و تجربه‌ای فراموش‌نشدنی را برای دوستداران قهوه رقم می‌ز"
Bunas,قهوه اسپشیالیتی گوجی آلاکا اتیوپی,Ethiopia,,,Whole bean,250.0,2725000,1090000.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/ethiopian-guji-alaka/,"درباره قهوه اتیوپی گوجی آلاکا 
 قهوه اتیوپی گوجی آلاکا، یکی از گران‌بهاترین و پیچیده‌ترین قهوه‌های جهان است که با عطر و طعم بی‌نظیر خود، هر دوستدار قهوه‌ای را به وجد می‌آورد. این قهوه که از دانه‌های ارثی و با کیفیت بالا در ارتفاعات اتیوپی کشت می‌شود، طعمی شکلاتی &#8211; آجیلی و آرومایی مرکباتی دارد. 
 نت های طعم قهوه اتیوپی گوجی آلاکا 
  قهوه اتیوپی گوجی آلاکا  با فراوری شسته شده، پیچیدگی زیادی را"
Bunas,قهوه اسپشیالیتی فینکا بتانیا نیکاراگوئه,Nicaragua,,,Whole bean,250.0,2696000,1078400.0,,True,قهوه اسپرسو; قهوه اسپشیالیتی و تخصصی; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/finca-bethania-nicaragua/,"قهوه فینکا بتانیا، نامی آشنا برای علاقه‌مندان قهوه‌های تخصصی و باکیفیت است. این قهوه که از مزرعه سگویا در نیکاراگوئه می‌آید، با طعم‌های پیچیده و آرومای دلنشین خود، تجربه نوشیدن قهوه را به سطحی بالاتر می‌برد. 
 چرا قهوه فینکا بتانیا نیکاراگوئه؟ 
 
   کیفیت استثنایی:  دانه‌های قهوه فینکا بتانیا با دقت و با استفاده از روش‌های سنتی و ارگانیک کشت می‌شوند. این امر باعث می‌شود تا طعم‌های طبیعی و اصیل قهو"
Bunas,آسیاب قهوه آندیمند مدل 021,Yemen,,,Ground,,10890000,,,False,خرید لوازم جانبی قهوه,https://bunas.ir/product/021-on-demand/,"قدرت موتور آسیاب قهوه آندیمند مدل 021:  200 وات 
  جنس بدنه آسیاب قهوه آندیمند مدل 021:  فلز و پلاستیک 
  جنس تیغه آسیاب قهوه آندیمند مدل 021:  استیل ضد زنگ 
  ظرفیت محفظه آسیاب قهوه آندیمند مدل 021:  500 گرم 
  دارای صفحه نمایش لمسی  
  قابلیت تنظیم درجه آسیاب  
  قابلیت تنظیم تایمر و حجم قهوه برای آسیاب  
  مناسب برای دستگاه اسپرسوساز خانگی و صنعتی"
Bunas,قهوه عربیکا رواندا,Rwanda,,,Whole bean,250.0,1680000,672000.0,,True,قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه عربیکا; قهوه فرانسه,https://bunas.ir/product/rwanda-coffee/,"خرید قهوه عربیکا رواندا 
   قهوه عربیکا   رواندا با ویژگی‌های عطری و طعمی گلی و میوه ای، در هنگام عصاره گیری کمترین میزان تلخی را همراه با بادی ملایم و متعادل و طعم یادی از زردآلو و انگور ارائه می دهد. 
 قهوه عربیکا رواندا یکی از قهوه‌های با کیفیت بالاست که ویژگی‌های منحصر به فرد خود را دارد. حس دهانی این قهوه ابریشمی و کرمی است که حس نرمی و لطافت خاصی به نوشیدنی می‌بخشد. این قهوه دارای نت‌های گلی"
Bunas,قهوه اسپشیالیتی پاناما گیشا,Panama,,,Whole bean,250.0,2844000,1137600.0,,True,قهوه اسپشیالیتی و تخصصی; قهوه اسپرسو; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/panama-speciality/,"خرید قهوه اسپشیالیتی پاناما گیشا 
  قهوه پاناما گیشا (Panama Geisha) یکی از لوکس ترین و پیچیده ترین تجربه هایی است که یک دوستدار قهوه می تواند داشته باشد. این دانه های ارزشمند که در ارتفاعات آتشفشانی منطقه &#8220;بوکته&#8221; در پاناما رشد می کنند، به دلیل شرایط اقلیمی خاص و روش های فرآوری دقیق، بارها رکورد گران ترین قهوه های جهان را در حراجی های بین المللی شکسته اند.   
 
  در فروشگاه قهوه بوناس،"
Bunas,قهوه عربیکا برزیل الگانس,Brazil,,,Whole bean,250.0,1597000,638800.0,,True,قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه عربیکا; قهوه فرانسه,https://bunas.ir/product/premium-brazilian/,"خرید قهوه عربیکا برزیل الگانس 
 قهوه عربیکا برزیل الگانس پریمیوم یکی از محبوب‌ترین انواع قهوه ها در جهان است و از کشور برزیل، که یکی از بزرگ‌ترین تولیدکنندگان قهوه در جهان محسوب می‌شود، به سراسز جان صادر می شود.  تقریبا ۶٠ درصد از کل قهوه جهان توسط کشور برزیل تولید می شود. 
 جهت   خرید قهوه   برزیل در انواع مختلف عربیکا و روبوستا به بخش   فروشگاه آنلاین قهوه   سایت مراجعه کنید. 
 
   
 
   قهوه عر"
Bunas,قهوه کنیا تخصصی,Kenya,,,Whole bean,250.0,2094000,837600.0,,True,قهوه اسپشیالیتی و تخصصی; قهوه اسپرسو; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/kenya-speciality/,"خرید قهوه کنیا تخصصی 
 کشور کنیا، یکی از تولیدکنندگان بزرگ   قهوه عربیکا   در جهان است که به دلیل شرایط آب و هوایی و جغرافیایی مناسب، قهوه‌هایی با کیفیت بالا تولید می‌کند. این کشور در شرق آفریقا واقع شده و دارای انواع مختلفی از قهوه‌های اسپشیالیتی می باشند که در سطح جهانی مورد توجه قرار گرفته‌اند. 
 
   
 
 قهوه کنیا تخصصی به عنوان یکی از برترین و خوش‌طعم‌ترین قهوه‌های جهان شناخته می‌شود. این قهوه"
Bunas,قهوه اسپشیالیتی یمن صنعا,Yemen,,,Whole bean,250.0,4230000,1692000.0,,True,قهوه اسپشیالیتی و تخصصی; قهوه اسپرسو; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه; قهوه میکرولات,https://bunas.ir/product/yemen-speciality/,"مشخصات کامل قهوه یمن تخصصی بوناس (نمره کاپینگ ۹۰.۵) 
  قهوه یمن تخصصی  بوناس از مزارع منحصر به فرد صنعا تهیه شده است که شرایط سخت آب و هوایی و کشت در ارتفاع بالا، دانه هایی با تراکم بالا و طعم های پیچیده ایجاد کرده است. اسیدیته درخشان و بادی (Body) متعادل رو به کامل، از  مشخصات قهوه یمنی  اصیل است. 
 نت های طعمی قهوه یمنی 
  قهوه یمنی  به دلیل فرآوری طبیعی و خشک سنتی در روی سفره های زمینی، دارای ط"
Bunas,قهوه روبوستا لائوس,Laos,,,Ground,250.0,1071000,428400.0,,True,قهوه اسپرسو; قهوه تک خاستگاه; قهوه رُست شده; قهوه روبوستا,https://bunas.ir/product/robusta-laos/,"خرید قهوه روبوستا لائوس 
 لائوس قهوه روبوستایی را تولید می کند که یکی از بهترین و پرطرفدار ترین قهوه ها در جهان می باشد. کشور لائوس یکی از معدود مکان‌هایی است که گیاه قهوه روبوستا در ارتفاعات بالا رشد می‌کند و طعم‌های شیرین‌تر و پیچیده‌تری دارند. قهوه روبوستا لائوس با بهترین کیفیت و طعم در   فروشگاه قهوه    بوناس  موجود می باشد. 
 
   
 
 منطقه اصلی کشت قهوه در لائوس فلات بولاون است که دارای خاک ه"
Bunas,قهوه عربیکا لیمو بروکا اتیوپی,Ethiopia,,,Whole bean,250.0,1694000,677600.0,,True,قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه عربیکا; قهوه فرانسه,https://bunas.ir/product/ethiopian-arabica-brocka/,"خرید قهوه عربیکا لیمو بروکا اتیوپی 
 قهوه عربیکا لیمو بروکا اتیوپی یکی از قهوه‌های معروف و خوش طعم جهان است. منشا   قهوه عربیکا   لیمو بروکا مناطق بروکا لیمو و ارومیا در جنوب کشور اتیوپی می باشد. قهوه عربیکا لیمو بروکا اتیوپی در ارتفاع بین ۱۱۰۰ تا ۱۹۰۰ متر از سطح دریا رشد می‌کند. 
 
   
 
 از آنجا که از لحاظ موقعیت جغرافیایی مناطق بروکا لیمو، سیدامو و یرگاچف در کنار هم قرار دارند، قهوه عربیکا لیمو"
Bunas,قهوه عربیکا لیمو واشد اتیوپی,Ethiopia,Washed,,Whole bean,250.0,1786000,714400.0,,True,قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه عربیکا; قهوه فرانسه,https://bunas.ir/product/ethiopian-arabica-limu/,"خرید قهوه عربیکا لیمو واشد اتیوپی 
 منطقه لیمو در ارتفاعات غربی کشور اتیوپی به عنوان یکی از خاستگاه‌های منحصربه‌فرد   قهوه عربیکا   در جهان شناخته می‌شود. این منطقه دارای منابع فراوان آب و جنگل‌های نیمه‌گرمسیری و بارانی است که شرایط ایده‌آلی را برای کشت قهوه فراهم می‌کند. 
 قهوه عربیکا لیمو واشد در مزارع کوچک و در خاک‌های نیمه جنگلی کشت می‌شود. این مزارع اغلب کمتر از یک هکتار وسعت دارند. قهوه‌هایی"
Bunas,قهوه عربیکا اتیوپی لکمپتی,Ethiopia,,,Whole bean,250.0,1436000,574400.0,,True,قهوه عربیکا; قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه فرانسه,https://bunas.ir/product/ethiopian-arabica-lekampti/,"خرید قهوه عربیکا اتیوپی لکمپتی 
 قهوه عربیکا اتیوپی لکمپتی یکی از شناخته‌شده‌ترین و محبوب‌ترین انواع قهوه در جهان است. این قهوه از منطقه لکمپتی در اتیوپی به دست می‌آید و به دلیل ویژگی‌های عطر و طعم خاص و بی‌نظیر خود، جایگاه ویژه‌ای در بین دوستداران قهوه پیدا کرده است. آنچه قهوه عربیکا اتیوپی لکمپتی را متمایز می کند، تعادل فوق العاده طعم آن می باشد. این قهوه از نت های میوه ای، گلی و اسپایسی ترکیبی "
Bunas,قهوه عربیکا اندونزی ماندلینگ سوماترا,Indonesia,,,Whole bean,250.0,1607000,642800.0,,True,قهوه اسپرسو; قهوه پریمیوم; قهوه تک خاستگاه; قهوه دمی; قهوه رُست شده; قهوه عربیکا; قهوه فرانسه,https://bunas.ir/product/indonesian-arabica/,"خرید قهوه عربیکا اندونزی ماندلینگ سوماترا 
   قهوه عربیکا   اندونزی ماندلینگ سوماترا در منطقه غربی-مرکزی پادانگ بین ۲۵۰۰ تا ۵۰۰۰ فوت بالاتر از سطح دریا رشد می‌کند. ماندلینگ یک نام تجاری است که برای قهوه عربیکا اندونزی متعلق به سوماترای شمالی استفاده می شود. جزیره سوماترا ششمین جزیره بزرگ جهان و بزرگ‌ترین جزیره‌ای است که در کشور اندونزی واقع شده است. 
 
   
 
    قهوه عربیکا ماندلینگ سوماترا اندونز"
